Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Next day is SchoolHoliday,Next day is StateHoliday,Next day is a Promo,Next day is Open
2015-07-23,230,4,5896,775,1,0,0,1,1,0,0,1
2015-07-23,229,4,7858,705,1,0,0,0,0,0,0,1
2015-07-23,228,4,6693,505,1,0,0,1,1,0,0,1
2015-07-23,227,4,5038,466,1,0,0,1,1,0,0,1
2015-07-23,226,4,6297,649,1,0,0,0,0,0,0,1
2015-07-23,212,4,3534,349,1,0,0,1,1,0,0,1
2015-07-23,213,4,7070,575,1,0,0,1,1,0,0,1
2015-07-23,215,4,5751,464,1,0,0,0,0,0,0,1
2015-07-23,217,4,3889,574,1,0,0,1,1,0,0,1
2015-07-23,243,4,5984,913,1,0,0,0,0,0,0,1
2015-07-23,220,4,5330,544,1,0,0,1,1,0,0,1
2015-07-23,224,4,6726,508,1,0,0,0,0,0,0,1
2015-07-23,225,4,4980,564,1,0,0,1,1,0,0,1
2015-07-23,246,4,5580,753,1,0,0,1,1,0,0,1
2015-07-23,274,4,5725,1260,1,0,0,0,0,0,0,1
2015-07-23,273,4,6223,645,1,0,0,1,1,0,0,1
2015-07-23,272,4,4948,609,1,0,0,0,0,0,0,1
2015-07-23,271,4,6329,687,1,0,0,1,1,0,0,1
2015-07-23,270,4,8649,1126,1,0,0,1,1,0,0,1
2015-07-23,269,4,5791,859,1,0,0,1,1,0,0,1
2015-07-23,268,4,3709,476,1,0,0,1,1,0,0,1
2015-07-23,265,4,4729,477,1,0,0,0,0,0,0,1
2015-07-23,264,4,5124,695,1,0,0,1,1,0,0,1
2015-07-23,261,4,9327,764,1,0,0,1,1,0,0,1
2015-07-23,247,4,6957,582,1,0,0,0,0,0,0,1
2015-07-23,250,4,6266,552,1,0,0,0,0,0,0,1
2015-07-23,251,4,16812,2168,1,0,0,1,1,0,0,1
2015-07-23,245,4,8703,1054,1,0,0,0,0,0,0,1
2015-07-23,253,4,3769,576,1,0,0,1,1,0,0,1
2015-07-23,255,4,4357,458,1,0,0,1,1,0,0,1
2015-07-23,257,4,4303,528,1,0,0,1,1,0,0,1
2015-07-23,259,4,11283,2625,1,0,0,0,0,0,0,1
2015-07-23,260,4,5757,840,1,0,0,1,1,0,0,1
2015-07-23,139,4,6042,551,1,0,0,0,0,0,0,1
2015-07-23,210,4,2374,243,1,0,0,0,0,0,0,1
2015-07-23,170,4,3705,440,1,0,0,1,1,0,0,1
2015-07-23,168,4,6574,726,1,0,0,0,0,0,0,1
2015-07-23,167,4,7923,941,1,0,0,1,1,0,0,1
2015-07-23,164,4,6027,598,1,0,0,0,0,0,0,1
2015-07-23,161,4,6515,696,1,0,0,1,1,0,0,1
2015-07-23,156,4,6454,768,1,0,0,1,1,0,0,1
2015-07-23,144,4,7514,800,1,0,0,0,0,0,0,1
2015-07-23,173,4,6933,855,1,0,0,1,1,0,0,1
2015-07-23,150,4,7575,715,1,0,0,1,1,0,0,1
2015-07-23,151,4,5879,591,1,0,0,1,1,0,0,1
2015-07-23,153,4,3967,453,1,0,0,1,1,0,0,1
2015-07-23,154,4,8266,748,1,0,0,0,0,0,0,1
2015-07-23,155,4,6037,609,1,0,0,0,0,0,0,1
2015-07-23,176,4,4087,554,1,0,0,1,1,0,0,1
2015-07-23,207,4,8953,1134,1,0,0,1,1,0,0,1
2015-07-23,205,4,4835,726,1,0,0,1,1,0,0,1
2015-07-23,204,4,5620,545,1,0,0,0,0,0,0,1
2015-07-23,203,4,6079,823,1,0,0,1,1,0,0,1
2015-07-23,202,4,6154,528,1,0,0,0,0,0,0,1
2015-07-23,199,4,7303,588,1,0,0,0,0,0,0,1
2015-07-23,198,4,2002,260,1,0,0,1,1,0,0,1
2015-07-23,195,4,7893,995,1,0,0,1,1,0,0,1
2015-07-23,194,4,4635,372,1,0,0,0,0,0,0,1
2015-07-23,191,4,5930,677,1,0,0,0,0,0,0,1
2015-07-23,177,4,3050,394,1,0,0,1,1,0,0,1
2015-07-23,178,4,9254,864,1,0,0,1,1,0,0,1
2015-07-23,179,4,5068,783,1,0,0,1,1,0,0,1
2015-07-23,181,4,5290,641,1,0,0,0,0,0,0,1
2015-07-23,182,4,5155,406,1,0,0,0,0,0,0,1
2015-07-23,183,4,4979,610,1,0,0,0,0,0,0,1
2015-07-23,185,4,5231,440,1,0,0,1,1,0,0,1
2015-07-23,186,4,3535,332,1,0,0,0,0,0,0,1
2015-07-23,187,4,5244,647,1,0,0,1,1,0,0,1
2015-07-23,188,4,4647,420,1,0,0,0,0,0,0,1
2015-07-23,1,4,3769,503,1,0,0,0,0,0,0,1
2015-07-23,558,4,2741,389,1,0,0,1,1,0,0,1
2015-07-23,560,4,11531,1416,1,0,0,1,1,0,0,1
2015-07-23,939,4,4296,446,1,0,0,1,1,0,0,1
2015-07-23,936,4,5526,732,1,0,0,1,1,0,0,1
2015-07-23,935,4,4833,544,1,0,0,1,1,0,0,1
2015-07-23,934,4,5656,573,1,0,0,1,1,0,0,1
2015-07-23,932,4,6662,709,1,0,0,0,0,0,0,1
2015-07-23,930,4,5302,903,1,0,0,1,1,0,0,1
2015-07-23,927,4,5071,751,1,0,0,1,1,0,0,1
2015-07-23,941,4,4769,511,1,0,0,0,0,0,0,1
2015-07-23,924,4,3972,397,1,0,0,1,1,0,0,1
2015-07-23,920,4,5245,582,1,0,0,0,0,0,0,1
2015-07-23,918,4,5160,495,1,0,0,1,1,0,0,1
2015-07-23,917,4,6026,670,1,0,0,1,1,0,0,1
2015-07-23,916,4,4260,625,1,0,0,1,1,0,0,1
2015-07-23,915,4,5631,462,1,0,0,0,0,0,0,1
2015-07-23,913,4,7046,1013,1,0,0,0,0,0,0,1
2015-07-23,911,4,7531,745,1,0,0,1,1,0,0,1
2015-07-23,925,4,6861,1160,1,0,0,0,0,0,0,1
2015-07-23,942,4,5958,477,1,0,0,0,0,0,0,1
2015-07-23,944,4,6049,1113,1,0,0,1,1,0,0,1
2015-07-23,975,4,6772,731,1,0,0,1,1,0,0,1
2015-07-23,973,4,5614,716,1,0,0,1,1,0,0,1
2015-07-23,972,4,2430,308,1,0,0,1,1,0,0,1
2015-07-23,970,4,2782,367,1,0,0,0,0,0,0,1
2015-07-23,969,4,3869,685,1,0,0,0,0,0,0,1
2015-07-23,968,4,6475,779,1,0,0,1,1,0,0,1
2015-07-23,967,4,6581,791,1,0,0,1,1,0,0,1
2015-07-23,965,4,7160,797,1,0,0,0,0,0,0,1
2015-07-23,962,4,5151,677,1,0,0,1,1,0,0,1
2015-07-23,960,4,6286,533,1,0,0,0,0,0,0,1
2015-07-23,948,4,7514,2134,1,0,0,0,0,0,0,1
2015-07-23,949,4,4096,390,1,0,0,1,1,0,0,1
2015-07-23,950,4,5282,562,1,0,0,0,0,0,0,1
2015-07-23,951,4,5582,582,1,0,0,1,1,0,0,1
2015-07-23,957,4,6526,727,1,0,0,1,1,0,0,1
2015-07-23,908,4,3316,325,1,0,0,0,0,0,0,1
2015-07-23,871,4,6387,506,1,0,0,0,0,0,0,1
2015-07-23,870,4,6523,818,1,0,0,1,1,0,0,1
2015-07-23,868,4,8611,588,1,0,0,0,0,0,0,1
2015-07-23,864,4,3825,566,1,0,0,0,0,0,0,1
2015-07-23,859,4,6978,720,1,0,0,0,0,0,0,1
2015-07-23,858,4,4887,430,1,0,0,0,0,0,0,1
2015-07-23,855,4,4859,582,1,0,0,0,0,0,0,1
2015-07-23,842,4,19169,1152,1,0,0,0,0,0,0,1
2015-07-23,843,4,7320,844,1,0,0,1,1,0,0,1
2015-07-23,845,4,4281,326,1,0,0,1,1,0,0,1
2015-07-23,846,4,7469,741,1,0,0,1,1,0,0,1
2015-07-23,849,4,6864,772,1,0,0,1,1,0,0,1
2015-07-23,850,4,4890,511,1,0,0,1,1,0,0,1
2015-07-23,851,4,5246,466,1,0,0,0,0,0,0,1
2015-07-23,853,4,8660,1008,1,0,0,0,0,0,0,1
2015-07-23,873,4,2990,346,1,0,0,1,1,0,0,1
2015-07-23,875,4,4124,405,1,0,0,0,0,0,0,1
2015-07-23,905,4,5286,925,1,0,0,1,1,0,0,1
2015-07-23,904,4,5551,483,1,0,0,0,0,0,0,1
2015-07-23,903,4,11863,864,1,0,0,0,0,0,0,1
2015-07-23,902,4,3498,507,1,0,0,0,0,0,0,1
2015-07-23,901,4,6297,582,1,0,0,1,1,0,0,1
2015-07-23,899,4,3961,468,1,0,0,1,1,0,0,1
2015-07-23,898,4,5096,627,1,0,0,1,1,0,0,1
2015-07-23,897,4,2611,289,1,0,0,0,0,0,0,1
2015-07-23,896,4,6845,1070,1,0,0,1,1,0,0,1
2015-07-23,893,4,5407,688,1,0,0,0,0,0,0,1
2015-07-23,891,4,5444,831,1,0,0,1,1,0,0,1
2015-07-23,890,4,5910,474,1,0,0,0,0,0,0,1
2015-07-23,876,4,0,0,0,0,0,1,1,0,0,0
2015-07-23,877,4,5835,796,1,0,0,1,1,0,0,1
2015-07-23,879,4,4520,391,1,0,0,0,0,0,0,1
2015-07-23,880,4,7754,816,1,0,0,0,0,0,0,1
2015-07-23,881,4,2770,456,1,0,0,1,1,0,0,1
2015-07-23,882,4,5831,670,1,0,0,1,1,0,0,1
2015-07-23,885,4,4892,668,1,0,0,1,1,0,0,1
2015-07-23,887,4,5707,538,1,0,0,0,0,0,0,1
2015-07-23,888,4,7156,705,1,0,0,1,1,0,0,1
2015-07-23,889,4,3306,398,1,0,0,1,1,0,0,1
2015-07-23,978,4,6038,846,1,0,0,1,1,0,0,1
2015-07-23,979,4,5609,558,1,0,0,1,1,0,0,1
2015-07-23,1079,4,7513,651,1,0,0,0,0,0,0,1
2015-07-23,1078,4,6938,539,1,0,0,0,0,0,0,1
2015-07-23,1077,4,3215,369,1,0,0,1,1,0,0,1
2015-07-23,1074,4,4833,547,1,0,0,1,1,0,0,1
2015-07-23,1072,4,5756,585,1,0,0,1,1,0,0,1
2015-07-23,1071,4,4864,625,1,0,0,1,1,0,0,1
2015-07-23,1070,4,5877,747,1,0,0,1,1,0,0,1
2015-07-23,1068,4,3683,268,1,0,0,0,0,0,0,1
2015-07-23,1066,4,8201,831,1,0,0,1,1,0,0,1
2015-07-23,1054,4,5070,539,1,0,0,1,1,0,0,1
2015-07-23,1055,4,5517,772,1,0,0,1,1,0,0,1
2015-07-23,1056,4,4271,416,1,0,0,0,0,0,0,1
2015-07-23,1059,4,6329,969,1,0,0,1,1,0,0,1
2015-07-23,1062,4,5818,536,1,0,0,0,0,0,0,1
2015-07-23,1058,4,5600,595,1,0,0,1,1,0,0,1
2015-07-23,1083,4,4901,363,1,0,0,0,0,0,0,1
2015-07-23,1085,4,6592,663,1,0,0,1,1,0,0,1
2015-07-23,559,4,5147,688,1,0,0,1,1,0,0,1
2015-07-23,1115,4,6150,435,1,0,0,0,0,0,0,1
2015-07-23,1112,4,6730,566,1,0,0,1,1,0,0,1
2015-07-23,1110,4,3901,473,1,0,0,1,1,0,0,1
2015-07-23,1109,4,4846,471,1,0,0,0,0,0,0,1
2015-07-23,1105,4,3653,450,1,0,0,1,1,0,0,1
2015-07-23,1103,4,5154,426,1,0,0,0,0,0,0,1
2015-07-23,1102,4,6005,636,1,0,0,0,0,0,0,1
2015-07-23,1086,4,5079,650,1,0,0,0,0,0,0,1
2015-07-23,1088,4,4076,472,1,0,0,1,1,0,0,1
2015-07-23,1089,4,8274,858,1,0,0,1,1,0,0,1
2015-07-23,1091,4,7643,626,1,0,0,1,1,0,0,1
2015-07-23,1094,4,5000,392,1,0,0,0,0,0,0,1
2015-07-23,1095,4,3874,591,1,0,0,1,1,0,0,1
2015-07-23,1096,4,4172,497,1,0,0,1,1,0,0,1
2015-07-23,1010,4,7603,702,1,0,0,1,1,0,0,1
2015-07-23,1008,4,4728,600,1,0,0,1,1,0,0,1
2015-07-23,1006,4,5825,806,1,0,0,1,1,0,0,1
2015-07-23,1005,4,5460,934,1,0,0,1,1,0,0,1
2015-07-23,1004,4,4459,431,1,0,0,0,0,0,0,1
2015-07-23,1001,4,4540,575,1,0,0,1,1,0,0,1
2015-07-23,1000,4,5674,568,1,0,0,0,0,0,0,1
2015-07-23,997,4,4646,393,1,0,0,0,0,0,0,1
2015-07-23,995,4,7986,658,1,0,0,1,1,0,0,1
2015-07-23,981,4,6060,668,1,0,0,1,1,0,0,1
2015-07-23,983,4,6358,956,1,0,0,1,1,0,0,1
2015-07-23,985,4,7881,764,1,0,0,0,0,0,0,1
2015-07-23,986,4,3318,512,1,0,0,1,1,0,0,1
2015-07-23,1012,4,5762,471,1,0,0,0,0,0,0,1
2015-07-23,989,4,4749,576,1,0,0,0,0,0,0,1
2015-07-23,992,4,3655,523,1,0,0,1,1,0,0,1
2015-07-23,993,4,7003,676,1,0,0,1,1,0,0,1
2015-07-23,1045,4,11661,1423,1,0,0,1,1,0,0,1
2015-07-23,1043,4,6449,923,1,0,0,1,1,0,0,1
2015-07-23,1041,4,5449,593,1,0,0,0,0,0,0,1
2015-07-23,1039,4,5910,794,1,0,0,1,1,0,0,1
2015-07-23,1038,4,5210,482,1,0,0,0,0,0,0,1
2015-07-23,1035,4,4308,567,1,0,0,1,1,0,0,1
2015-07-23,1033,4,11783,1177,1,0,0,1,1,0,0,1
2015-07-23,1031,4,3941,345,1,0,0,1,1,0,0,1
2015-07-23,1016,4,4069,393,1,0,0,1,1,0,0,1
2015-07-23,1018,4,8643,1070,1,0,0,1,1,0,0,1
2015-07-23,1021,4,8464,1006,1,0,0,1,1,0,0,1
2015-07-23,1025,4,7162,871,1,0,0,0,0,0,0,1
2015-07-23,1027,4,11881,1515,1,0,0,0,0,0,0,1
2015-07-23,1029,4,5050,731,1,0,0,1,1,0,0,1
2015-07-23,1023,4,4937,519,1,0,0,1,1,0,0,1
2015-07-23,839,4,2995,433,1,0,0,1,1,0,0,1
2015-07-23,976,4,5612,609,1,0,0,1,1,0,0,1
2015-07-23,837,4,3686,485,1,0,0,0,0,0,0,1
2015-07-23,660,4,5292,557,1,0,0,0,0,0,0,1
2015-07-23,658,4,4787,510,1,0,0,1,1,0,0,1
2015-07-23,655,4,6334,584,1,0,0,1,1,0,0,1
2015-07-23,654,4,5954,619,1,0,0,1,1,0,0,1
2015-07-23,652,4,5949,655,1,0,0,1,1,0,0,1
2015-07-23,650,4,5557,586,1,0,0,0,0,0,0,1
2015-07-23,649,4,2944,327,1,0,0,1,1,0,0,1
2015-07-23,647,4,4086,531,1,0,0,1,1,0,0,1
2015-07-23,632,4,5847,822,1,0,0,1,1,0,0,1
2015-07-23,634,4,5108,600,1,0,0,1,1,0,0,1
2015-07-23,636,4,5340,682,1,0,0,0,0,0,0,1
2015-07-23,640,4,9945,780,1,0,0,1,1,0,0,1
2015-07-23,641,4,3970,409,1,0,0,1,1,0,0,1
2015-07-23,642,4,2879,395,1,0,0,1,1,0,0,1
2015-07-23,643,4,6144,774,1,0,0,1,1,0,0,1
2015-07-23,630,4,5620,710,1,0,0,1,1,0,0,1
2015-07-23,663,4,4929,705,1,0,0,0,0,0,0,1
2015-07-23,665,4,7187,1209,1,0,0,0,0,0,0,1
2015-07-23,695,4,5484,516,1,0,0,1,1,0,0,1
2015-07-23,693,4,4932,432,1,0,0,0,0,0,0,1
2015-07-23,691,4,6848,522,1,0,0,1,1,0,0,1
2015-07-23,690,4,4778,697,1,0,0,1,1,0,0,1
2015-07-23,688,4,3223,361,1,0,0,1,1,0,0,1
2015-07-23,684,4,7765,640,1,0,0,0,0,0,0,1
2015-07-23,683,4,6750,748,1,0,0,1,1,0,0,1
2015-07-23,682,4,10065,1614,1,0,0,1,1,0,0,1
2015-07-23,667,4,6541,685,1,0,0,1,1,0,0,1
2015-07-23,671,4,5790,620,1,0,0,0,0,0,0,1
2015-07-23,664,4,3860,548,1,0,0,1,1,0,0,1
2015-07-23,672,4,7000,1113,1,0,0,1,1,0,0,1
2015-07-23,627,4,6351,654,1,0,0,0,0,0,0,1
2015-07-23,589,4,4669,536,1,0,0,0,0,0,0,1
2015-07-23,588,4,5964,622,1,0,0,1,1,0,0,1
2015-07-23,587,4,10864,679,1,0,0,0,0,0,0,1
2015-07-23,585,4,4192,640,1,0,0,1,1,0,0,1
2015-07-23,584,4,4570,422,1,0,0,0,0,0,0,1
2015-07-23,580,4,7838,1340,1,0,0,1,1,0,0,1
2015-07-23,578,4,10466,1071,1,0,0,1,1,0,0,1
2015-07-23,575,4,4497,464,1,0,0,0,0,0,0,1
2015-07-23,838,4,7723,815,1,0,0,1,1,0,0,1
2015-07-23,563,4,4086,529,1,0,0,1,1,0,0,1
2015-07-23,564,4,4488,442,1,0,0,1,1,0,0,1
2015-07-23,565,4,5023,616,1,0,0,1,1,0,0,1
2015-07-23,566,4,4170,445,1,0,0,1,1,0,0,1
2015-07-23,567,4,3857,517,1,0,0,1,1,0,0,1
2015-07-23,572,4,5209,464,1,0,0,1,1,0,0,1
2015-07-23,573,4,2999,285,1,0,0,0,0,0,0,1
2015-07-23,574,4,7883,585,1,0,0,0,0,0,0,1
2015-07-23,595,4,10228,1307,1,0,0,1,1,0,0,1
2015-07-23,626,4,7437,747,1,0,0,1,1,0,0,1
2015-07-23,624,4,6187,595,1,0,0,1,1,0,0,1
2015-07-23,623,4,5865,748,1,0,0,1,1,0,0,1
2015-07-23,620,4,8528,735,1,0,0,0,0,0,0,1
2015-07-23,619,4,3666,387,1,0,0,0,0,0,0,1
2015-07-23,618,4,7250,568,1,0,0,0,0,0,0,1
2015-07-23,615,4,8212,1138,1,0,0,0,0,0,0,1
2015-07-23,611,4,5339,463,1,0,0,0,0,0,0,1
2015-07-23,610,4,3349,421,1,0,0,1,1,0,0,1
2015-07-23,596,4,4207,738,1,0,0,1,1,0,0,1
2015-07-23,601,4,3808,361,1,0,0,0,0,0,0,1
2015-07-23,602,4,6062,585,1,0,0,0,0,0,0,1
2015-07-23,608,4,8956,926,1,0,0,1,1,0,0,1
2015-07-23,609,4,4117,471,1,0,0,1,1,0,0,1
2015-07-23,603,4,6224,972,1,0,0,0,0,0,0,1
2015-07-23,700,4,4439,600,1,0,0,0,0,0,0,1
2015-07-23,800,4,3898,384,1,0,0,0,0,0,0,1
2015-07-23,797,4,4266,431,1,0,0,0,0,0,0,1
2015-07-23,794,4,3579,536,1,0,0,1,1,0,0,1
2015-07-23,792,4,5787,614,1,0,0,1,1,0,0,1
2015-07-23,791,4,6828,710,1,0,0,1,1,0,0,1
2015-07-23,787,4,7887,968,1,0,0,1,1,0,0,1
2015-07-23,786,4,2411,408,1,0,0,1,1,0,0,1
2015-07-23,785,4,5514,496,1,0,0,1,1,0,0,1
2015-07-23,771,4,6079,704,1,0,0,0,0,0,0,1
2015-07-23,774,4,4500,606,1,0,0,1,1,0,0,1
2015-07-23,782,4,4938,475,1,0,0,0,0,0,0,1
2015-07-23,783,4,6078,625,1,0,0,1,1,0,0,1
2015-07-23,778,4,4515,662,1,0,0,0,0,0,0,1
2015-07-23,835,4,4316,525,1,0,0,1,1,0,0,1
2015-07-23,833,4,4506,440,1,0,0,0,0,0,0,1
2015-07-23,832,4,5352,499,1,0,0,0,0,0,0,1
2015-07-23,831,4,10001,1405,1,0,0,1,1,0,0,1
2015-07-23,830,4,5212,434,1,0,0,1,1,0,0,1
2015-07-23,829,4,4934,734,1,0,0,0,0,0,0,1
2015-07-23,827,4,15112,1873,1,0,0,1,1,0,0,1
2015-07-23,823,4,4847,512,1,0,0,1,1,0,0,1
2015-07-23,822,4,6031,495,1,0,0,1,1,0,0,1
2015-07-23,820,4,11401,1028,1,0,0,0,0,0,0,1
2015-07-23,807,4,8611,887,1,0,0,0,0,0,0,1
2015-07-23,809,4,7329,733,1,0,0,1,1,0,0,1
2015-07-23,811,4,3713,619,1,0,0,1,1,0,0,1
2015-07-23,804,4,5138,433,1,0,0,0,0,0,0,1
2015-07-23,812,4,5272,684,1,0,0,1,1,0,0,1
2015-07-23,814,4,7646,634,1,0,0,1,1,0,0,1
2015-07-23,815,4,5798,587,1,0,0,0,0,0,0,1
2015-07-23,818,4,5160,603,1,0,0,0,0,0,0,1
2015-07-23,819,4,4882,467,1,0,0,1,1,0,0,1
2015-07-23,813,4,5978,714,1,0,0,0,0,0,0,1
2015-07-23,769,4,9945,3132,1,0,0,1,1,0,0,1
2015-07-23,731,4,6957,728,1,0,0,1,1,0,0,1
2015-07-23,726,4,9749,919,1,0,0,1,1,0,0,1
2015-07-23,724,4,5338,603,1,0,0,1,1,0,0,1
2015-07-23,723,4,6710,558,1,0,0,0,0,0,0,1
2015-07-23,719,4,4772,458,1,0,0,0,0,0,0,1
2015-07-23,717,4,3908,453,1,0,0,1,1,0,0,1
2015-07-23,716,4,4700,383,1,0,0,0,0,0,0,1
2015-07-23,715,4,5241,588,1,0,0,1,1,0,0,1
2015-07-23,768,4,9718,1091,1,0,0,1,1,0,0,1
2015-07-23,703,4,2658,303,1,0,0,1,1,0,0,1
2015-07-23,704,4,9090,989,1,0,0,1,1,0,0,1
2015-07-23,705,4,5909,819,1,0,0,1,1,0,0,1
2015-07-23,708,4,5477,535,1,0,0,1,1,0,0,1
2015-07-23,709,4,9323,1305,1,0,0,1,1,0,0,1
2015-07-23,713,4,6358,909,1,0,0,1,1,0,0,1
2015-07-23,733,4,12837,3161,1,0,0,1,1,0,0,1
2015-07-23,735,4,4386,461,1,0,0,1,1,0,0,1
2015-07-23,734,4,3801,392,1,0,0,1,1,0,0,1
2015-07-23,762,4,3792,403,1,0,0,0,0,0,0,1
2015-07-23,760,4,7777,1214,1,0,0,1,1,0,0,1
2015-07-23,759,4,5576,633,1,0,0,1,1,0,0,1
2015-07-23,758,4,4967,709,1,0,0,0,0,0,0,1
2015-07-23,756,4,13879,1992,1,0,0,1,1,0,0,1
2015-07-23,755,4,8872,827,1,0,0,1,1,0,0,1
2015-07-23,749,4,4537,587,1,0,0,0,0,0,0,1
2015-07-23,736,4,4521,468,1,0,0,0,0,0,0,1
2015-07-23,738,4,7089,602,1,0,0,1,1,0,0,1
2015-07-23,739,4,8602,735,1,0,0,0,0,0,0,1
2015-07-23,742,4,6247,694,1,0,0,1,1,0,0,1
2015-07-23,737,4,5013,724,1,0,0,1,1,0,0,1
2015-07-23,745,4,5905,608,1,0,0,1,1,0,0,1
2015-07-23,746,4,5357,493,1,0,0,0,0,0,0,1
2015-07-23,766,4,6311,547,1,0,0,0,0,0,0,1
2015-07-23,743,4,3147,377,1,0,0,1,1,0,0,1
2015-07-24,369,5,5901,525,1,0,0,0,0,0,0,1
2015-07-24,370,5,6167,551,1,0,0,1,0,0,0,1
2015-07-24,372,5,6908,652,1,0,0,1,0,0,0,1
2015-07-24,374,5,5729,686,1,0,0,1,0,0,0,1
2015-07-24,378,5,5493,871,1,0,0,1,0,0,0,1
2015-07-24,375,5,7159,680,1,0,0,1,0,0,0,1
2015-07-24,351,5,5732,484,1,0,0,1,0,0,0,1
2015-07-24,365,5,4232,462,1,0,0,0,0,0,0,1
2015-07-24,381,5,7623,799,1,0,0,1,0,0,0,1
2015-07-24,352,5,5533,546,1,0,0,1,0,0,0,1
2015-07-24,356,5,5627,448,1,0,0,0,0,0,0,1
2015-07-24,366,5,4831,503,1,0,0,1,0,0,0,1
2015-07-24,362,5,7635,1080,1,0,0,0,0,0,0,1
2015-07-24,363,5,5778,791,1,0,0,1,0,0,0,1
2015-07-24,358,5,7904,900,1,0,0,1,0,0,0,1
2015-07-24,382,5,7461,633,1,0,0,1,0,0,0,1
2015-07-24,281,5,5092,484,1,0,0,1,0,0,0,1
2015-07-24,414,5,6784,501,1,0,0,0,0,0,0,1
2015-07-24,413,5,6165,856,1,0,0,0,0,0,0,1
2015-07-24,411,5,8577,689,1,0,0,0,0,0,0,1
2015-07-24,410,5,4797,610,1,0,0,1,0,0,0,1
2015-07-24,406,5,6806,512,1,0,0,0,0,0,0,1
2015-07-24,400,5,6910,1012,1,0,0,1,0,0,0,1
2015-07-24,385,5,5328,560,1,0,0,0,0,0,0,1
2015-07-24,386,5,5582,489,1,0,0,1,0,0,0,1
2015-07-24,387,5,7513,963,1,0,0,1,0,0,0,1
2015-07-24,389,5,9265,1124,1,0,0,1,0,0,0,1
2015-07-24,383,5,14767,2003,1,0,0,0,0,0,0,1
2015-07-24,394,5,7615,669,1,0,0,0,0,0,0,1
2015-07-24,395,5,3177,446,1,0,0,1,0,0,0,1
2015-07-24,397,5,4512,668,1,0,0,1,0,0,0,1
2015-07-24,398,5,4427,579,1,0,0,1,0,0,0,1
2015-07-24,392,5,5718,581,1,0,0,1,0,0,0,1
2015-07-24,316,5,7990,789,1,0,0,1,0,0,0,1
2015-07-24,348,5,7513,693,1,0,0,0,0,0,0,1
2015-07-24,311,5,5981,769,1,0,0,0,0,0,0,1
2015-07-24,307,5,2040,263,1,0,0,1,0,0,0,1
2015-07-24,306,5,4947,518,1,0,0,0,0,0,0,1
2015-07-24,305,5,5220,516,1,0,0,0,0,0,0,1
2015-07-24,299,5,9137,1040,1,0,0,1,0,0,0,1
2015-07-24,298,5,8161,691,1,0,0,0,0,0,0,1
2015-07-24,297,5,6427,654,1,0,0,0,0,0,0,1
2015-07-24,296,5,6811,792,1,0,0,0,0,0,0,1
2015-07-24,295,5,4853,687,1,0,0,0,0,0,0,1
2015-07-24,283,5,5834,625,1,0,0,0,0,0,0,1
2015-07-24,284,5,4549,432,1,0,0,0,0,0,0,1
2015-07-24,285,5,4531,432,1,0,0,0,0,0,0,1
2015-07-24,286,5,3081,324,1,0,0,1,0,0,0,1
2015-07-24,287,5,7096,753,1,0,0,0,0,0,0,1
2015-07-24,289,5,4925,491,1,0,0,0,0,0,0,1
2015-07-24,290,5,5471,576,1,0,0,1,0,0,0,1
2015-07-24,293,5,4826,638,1,0,0,1,0,0,0,1
2015-07-24,288,5,4368,363,1,0,0,0,0,0,0,1
2015-07-24,315,5,3869,437,1,0,0,1,0,0,0,1
2015-07-24,343,5,5669,595,1,0,0,1,0,0,0,1
2015-07-24,341,5,4828,615,1,0,0,1,0,0,0,1
2015-07-24,340,5,5633,651,1,0,0,1,0,0,0,1
2015-07-24,338,5,6136,551,1,0,0,0,0,0,0,1
2015-07-24,333,5,7773,1076,1,0,0,1,0,0,0,1
2015-07-24,332,5,3132,442,1,0,0,1,0,0,0,1
2015-07-24,331,5,4922,668,1,0,0,0,0,0,0,1
2015-07-24,317,5,5474,587,1,0,0,0,0,0,0,1
2015-07-24,318,5,7164,635,1,0,0,1,0,0,0,1
2015-07-24,319,5,7044,780,1,0,0,1,0,0,0,1
2015-07-24,320,5,12308,1732,1,0,0,1,0,0,0,1
2015-07-24,321,5,5011,523,1,0,0,1,0,0,0,1
2015-07-24,322,5,4431,475,1,0,0,1,0,0,0,1
2015-07-24,323,5,7150,620,1,0,0,0,0,0,0,1
2015-07-24,327,5,6101,759,1,0,0,1,0,0,0,1
2015-07-24,330,5,3118,336,1,0,0,1,0,0,0,1
2015-07-24,486,5,3691,464,1,0,0,1,0,0,0,1
2015-07-24,419,5,3661,616,1,0,0,1,0,0,0,1
2015-07-24,520,5,4422,475,1,0,0,1,0,0,0,1
2015-07-24,519,5,4447,498,1,0,0,1,0,0,0,1
2015-07-24,518,5,5477,487,1,0,0,0,0,0,0,1
2015-07-24,511,5,5843,812,1,0,0,1,1,0,0,1
2015-07-24,510,5,7139,755,1,0,0,1,0,0,0,1
2015-07-24,507,5,7349,597,1,0,0,1,0,0,0,1
2015-07-24,505,5,3133,507,1,0,0,0,0,0,0,1
2015-07-24,493,5,7288,735,1,0,0,1,0,0,0,1
2015-07-24,494,5,6358,855,1,0,0,1,0,0,0,1
2015-07-24,496,5,5366,647,1,0,0,1,0,0,0,1
2015-07-24,497,5,8514,1115,1,0,0,0,0,0,0,1
